age,gender,weight_kg,height_m,bmi,fat_percentage,experience_level,goal,resting_bpm,avg_bpm,max_bpm,hrv_ms,session_date,hour_of_day,workout_type,session_duration_hours,workout_frequency_days_week,muscles_trained,calories_burned,water_intake_liters,time_in_gym_min,idle_time_min,completion_pct,sleep_hours,cumulative_load_7d_kcal,fatigue_score,recovery_ready,workout_completed,protein_target_g
34,Female,76.6,1.64,28.6,25.9,2,General Fitness,61,145,169,75.4,2024-06-05,20,Cardio,1.11,6,"Core, Shoulders",598,1.4,75,25,91.7,5.6,550,39.8,1,1,31
39,Male,69.7,1.74,23.1,20.5,1,Muscle Gain,71,150,168,66.8,2024-03-27,6,Yoga,0.93,3,Chest,190,1.5,65,22,65.8,7.7,97,12.3,1,0,21
35,Female,68.7,1.65,25.2,22.1,1,Muscle Gain,70,150,167,51.9,2024-06-28,18,HIIT,1.01,4,"Arms, Shoulders, Chest",683,3.1,68,23,80.6,6.5,334,37.3,1,1,19
22,Male,64.0,1.75,20.8,13.8,3,Endurance,62,180,198,51.8,2024-11-11,12,Strength,1.29,5,Arms,395,4.4,84,36,93.7,7.4,227,39.7,1,1,27
44,Male,68.6,1.77,22.0,20.3,3,Endurance,52,148,168,59.4,2024-08-14,18,Cardio,0.9,5,"Legs, Arms, Full Body",525,3.2,65,18,87.6,5.8,343,34.8,1,1,21
30,Female,64.1,1.62,24.6,20.2,3,Endurance,68,178,190,52.8,2024-11-15,17,CrossFit,1.2,6,Arms,566,4.0,85,20,100.0,8.2,432,36.3,1,1,27
19,Male,59.6,1.76,19.2,11.2,1,Weight Loss,70,146,154,63.0,2024-03-15,7,HIIT,1.04,3,"Core, Shoulders, Back",543,2.2,80,25,81.4,5.8,204,30.9,1,1,16
30,Male,84.2,1.85,24.7,20.3,3,General Fitness,72,149,178,34.6,2024-08-13,21,HIIT,0.94,2,Chest,757,2.0,57,17,88.2,7.7,263,36.1,1,1,22
50,Male,99.4,1.74,33.0,34.9,2,Weight Loss,68,145,161,46.3,2024-01-23,7,Cardio,0.82,3,"Back, Full Body, Core",653,2.9,47,5,100.0,5.8,286,45.8,1,1,26
43,Female,55.8,1.59,22.1,20.2,1,Muscle Gain,62,135,156,100.0,2024-04-29,7,Strength,1.1,3,"Arms, Legs, Core",299,3.3,84,31,94.8,8.8,166,0.0,1,1,25
31,Female,77.1,1.75,25.3,21.3,2,Weight Loss,74,166,188,79.6,2024-04-12,17,Strength,1.21,4,"Full Body, Shoulders",504,1.5,83,23,100.0,6.9,288,19.7,1,1,36
31,Female,60.3,1.59,23.8,19.5,1,General Fitness,65,129,151,30.5,2024-12-16,20,Cardio,1.18,5,Legs,568,2.3,81,28,83.2,9.0,334,37.2,1,1,10
31,Female,52.0,1.66,18.8,13.5,3,General Fitness,60,173,183,20.0,2024-07-10,9,Strength,1.47,4,"Shoulders, Arms",361,2.5,101,34,100.0,6.2,181,44.7,1,1,24
55,Male,72.3,1.71,24.6,26.0,2,General Fitness,63,128,134,56.5,2024-03-20,18,Cardio,1.34,3,Core,745,2.0,89,26,100.0,6.6,368,38.0,1,1,23
38,Male,74.8,1.87,21.3,18.1,1,Weight Loss,47,137,152,77.9,2024-02-13,17,HIIT,0.98,3,Legs,697,2.1,79,32,78.5,8.2,248,20.2,1,0,29
39,Male,89.7,1.85,26.4,24.4,1,Endurance,63,122,145,49.6,2024-02-27,10,HIIT,0.69,6,"Full Body, Chest, Core",530,3.2,54,17,87.9,5.6,492,44.9,1,1,26
45,Male,106.3,1.74,35.2,36.4,1,Weight Loss,71,139,153,80.4,2024-01-28,18,Strength,1.24,4,Shoulders,749,2.9,82,29,89.0,6.3,405,36.8,1,1,41
37,Male,74.2,1.81,22.5,19.3,1,General Fitness,68,147,164,61.2,2024-05-04,17,Yoga,0.89,6,"Shoulders, Arms",185,3.1,62,25,71.2,7.5,136,25.6,1,0,23
32,Female,68.0,1.65,24.9,21.0,2,Muscle Gain,80,151,188,51.7,2024-11-13,18,HIIT,0.37,5,"Chest, Core",229,2.8,31,12,100.0,6.0,198,36.0,1,1,13
33,Male,91.5,1.82,27.5,24.4,3,Muscle Gain,62,146,151,65.1,2024-03-16,8,Strength,1.25,6,Core,515,1.8,81,29,95.1,7.5,402,33.1,1,1,41
34,Male,94.0,1.66,34.0,32.4,1,Muscle Gain,69,143,156,49.4,2024-05-27,20,Strength,1.0,5,Chest,474,2.8,78,23,80.2,7.2,297,39.4,1,1,42
34,Male,82.1,1.85,24.0,20.4,1,Muscle Gain,72,154,186,54.3,2024-01-08,7,HIIT,0.68,4,"Full Body, Shoulders",460,1.7,51,12,89.0,5.5,260,35.9,1,1,30
42,Male,73.6,1.74,24.3,22.6,2,Endurance,88,146,165,68.4,2024-06-24,18,Cardio,1.37,5,"Full Body, Legs, Arms",739,2.3,86,31,99.5,8.0,488,33.9,1,1,36
35,Female,49.4,1.59,19.6,15.4,3,Muscle Gain,66,147,161,49.4,2024-12-21,20,Strength,0.95,4,Arms,205,1.7,69,19,100.0,5.7,156,44.2,1,1,21
42,Male,89.9,1.96,23.3,21.4,1,Endurance,54,124,153,98.2,2024-02-26,7,Strength,1.1,3,Back,526,2.0,83,33,79.7,7.8,261,15.3,1,0,30
34,Male,70.5,1.8,21.7,17.7,1,Muscle Gain,73,157,177,73.9,2024-06-05,6,Strength,1.1,3,Full Body,399,2.6,81,28,85.0,7.1,156,18.8,1,1,36
35,Female,45.0,1.66,16.4,11.5,2,Endurance,83,150,167,67.6,2024-08-18,10,CrossFit,1.57,3,"Arms, Shoulders, Legs",653,2.1,100,38,99.6,6.5,260,40.8,1,1,25
18,Male,61.7,1.63,23.4,16.0,1,General Fitness,61,130,151,59.0,2024-08-29,19,HIIT,1.02,3,Chest,551,1.8,66,18,86.4,5.9,165,32.6,1,1,16
44,Male,92.3,1.88,26.2,25.4,1,Weight Loss,73,145,159,77.5,2024-01-12,18,Cardio,1.42,3,"Legs, Arms, Core",1072,3.4,102,30,78.8,7.3,469,37.1,1,0,27
38,Male,78.1,1.69,27.5,25.5,2,Weight Loss,77,156,167,48.5,2024-06-18,19,CrossFit,1.05,4,"Chest, Back, Legs",699,2.4,65,31,81.3,6.1,355,39.6,1,1,31
44,Female,49.7,1.63,18.7,16.4,2,Endurance,75,134,153,60.6,2024-04-17,12,HIIT,0.6,6,Back,271,2.1,48,16,100.0,8.2,235,27.5,1,1,26
18,Female,73.6,1.67,26.5,19.7,2,Muscle Gain,66,180,191,36.7,2024-10-02,21,HIIT,0.65,4,"Back, Core, Shoulders",503,1.6,46,21,80.7,8.2,203,26.5,1,1,35
55,Female,45.0,1.62,17.2,17.1,2,Weight Loss,58,136,156,75.8,2024-04-18,11,Strength,1.09,4,Legs,236,1.0,82,22,84.0,8.6,134,12.4,1,1,18
33,Male,95.4,1.83,28.4,25.5,2,Weight Loss,64,150,172,60.8,2024-04-14,19,HIIT,0.45,3,Arms,424,2.3,32,10,91.9,7.3,228,23.3,1,1,21
46,Female,78.3,1.64,29.2,29.4,1,Muscle Gain,69,131,157,99.7,2024-10-06,11,Strength,0.79,3,Arms,321,1.4,53,25,75.8,6.6,139,22.2,1,0,31
24,Male,79.7,1.8,24.5,18.7,2,Muscle Gain,74,173,196,100.0,2024-09-24,8,Cardio,0.97,4,"Core, Arms",553,3.1,71,17,100.0,6.7,279,16.6,1,1,21
41,Male,93.5,1.74,30.9,30.3,1,Muscle Gain,68,130,146,75.3,2024-05-12,10,Strength,1.1,5,"Shoulders, Core",460,2.5,80,39,64.0,6.6,328,23.2,1,0,34
24,Male,88.0,1.79,27.5,22.3,1,General Fitness,61,138,161,61.4,2024-10-07,8,Strength,0.88,3,Full Body,355,3.7,70,26,84.2,7.2,151,24.0,1,1,36
28,Male,75.6,1.79,23.7,18.7,2,Flexibility,70,141,164,36.1,2024-09-04,7,Strength,1.6,4,"Core, Chest, Arms",660,2.7,108,34,100.0,7.4,501,48.1,1,1,32
54,Male,80.1,1.85,23.5,24.4,3,Flexibility,73,152,166,68.1,2024-11-14,11,Cardio,0.95,5,"Legs, Chest, Core",650,1.9,69,26,94.6,8.2,441,27.7,1,1,18
33,Female,54.4,1.6,21.1,16.7,3,Weight Loss,68,163,179,54.2,2024-03-13,7,Yoga,1.33,2,"Back, Chest",219,1.0,95,39,100.0,7.0,51,19.0,1,1,13
37,Female,55.7,1.7,19.3,15.5,2,Muscle Gain,56,149,160,65.8,2024-12-21,17,Cardio,1.26,3,"Arms, Full Body",533,3.1,79,24,77.6,5.6,229,38.3,1,0,27
43,Male,76.5,1.75,24.8,23.4,1,Weight Loss,63,126,150,94.6,2024-12-23,6,Yoga,1.35,5,"Shoulders, Legs, Chest",329,1.5,87,27,91.5,6.6,242,24.9,1,1,22
39,Male,76.1,1.83,22.7,20.0,1,General Fitness,74,145,151,43.5,2024-12-08,17,HIIT,0.73,4,"Legs, Shoulders, Core",503,2.2,47,18,87.2,8.6,312,21.0,1,1,22
36,Male,111.5,1.77,35.5,34.7,3,Endurance,51,165,182,31.5,2024-01-10,21,Cardio,0.52,2,Legs,473,3.8,28,12,98.4,5.4,150,38.6,1,1,25
38,Male,96.1,1.7,33.1,32.3,2,Weight Loss,45,135,135,50.3,2024-07-11,11,Strength,1.14,3,"Shoulders, Full Body, Back",561,3.0,83,28,82.5,7.7,311,30.5,1,1,37
59,Female,67.3,1.58,26.9,29.6,2,Muscle Gain,80,144,153,71.4,2024-10-25,7,CrossFit,0.88,4,"Arms, Core, Shoulders",509,2.8,70,27,96.0,6.6,265,25.0,1,1,37
34,Male,90.6,1.79,28.4,25.7,3,Weight Loss,70,153,165,61.1,2024-12-05,9,Strength,0.61,3,Full Body,261,3.3,49,21,96.6,6.1,100,29.7,1,1,41
37,Female,62.4,1.8,19.3,15.5,2,Muscle Gain,71,158,183,37.1,2024-09-26,19,HIIT,1.05,5,"Legs, Back, Chest",545,3.2,75,27,69.8,7.4,281,45.5,1,0,25
45,Male,87.9,1.77,28.1,27.9,3,Weight Loss,54,128,153,65.1,2024-01-23,10,HIIT,0.49,2,Legs,290,3.8,40,11,100.0,8.6,91,11.0,1,1,21
46,Male,84.1,1.7,29.2,29.4,1,Weight Loss,72,137,152,36.0,2024-05-10,12,Cardio,0.98,3,Shoulders,679,2.0,69,24,91.9,7.3,252,43.9,1,1,20
46,Male,99.8,1.78,31.4,32.1,2,Muscle Gain,67,156,174,38.2,2024-03-28,19,Strength,1.47,3,"Full Body, Core, Back",725,2.2,107,46,99.2,6.7,352,34.9,1,1,46
41,Male,87.2,1.79,27.3,26.0,3,Weight Loss,49,169,179,47.7,2024-01-31,9,Cardio,1.14,6,"Shoulders, Legs, Core",722,1.8,86,32,91.2,5.7,573,55.0,0,1,31
23,Male,81.1,1.79,25.2,19.3,1,Endurance,79,146,164,48.9,2024-05-25,17,CrossFit,1.1,5,Chest,640,2.5,73,32,62.7,6.9,575,43.4,1,0,34
51,Female,72.9,1.7,25.3,25.9,2,Muscle Gain,66,136,144,72.8,2024-04-12,6,Yoga,0.83,5,Legs,172,2.4,65,20,91.3,5.7,96,27.2,1,1,27
23,Male,85.5,1.85,24.9,19.0,1,Weight Loss,61,130,148,65.7,2024-12-22,7,CrossFit,1.17,4,"Legs, Full Body",798,1.1,86,31,86.1,6.7,526,30.8,1,1,30
38,Female,63.3,1.59,25.1,22.7,3,Muscle Gain,61,169,182,85.3,2024-11-12,8,Cardio,1.07,5,Back,476,2.0,77,31,92.3,6.9,386,19.7,1,1,15
27,Male,86.7,1.74,28.7,24.4,1,Weight Loss,45,140,150,55.1,2024-05-18,17,Cardio,0.94,5,Back,628,3.7,68,31,64.5,4.6,484,54.5,0,0,19
34,Male,80.6,1.71,27.7,24.9,2,Endurance,70,147,169,52.6,2024-01-28,19,Strength,1.5,3,"Shoulders, Arms",610,2.7,102,42,95.2,8.4,218,20.2,1,1,37
38,Male,82.1,1.83,24.6,22.1,1,Weight Loss,67,127,149,84.2,2024-08-26,11,CrossFit,1.01,6,"Arms, Shoulders, Chest",628,3.1,63,16,84.5,5.8,581,38.2,1,1,37
38,Female,61.0,1.61,23.5,20.7,2,Weight Loss,63,162,182,53.2,2024-12-01,12,Cardio,1.08,5,Chest,443,2.4,67,29,93.3,6.8,322,44.4,1,1,18
39,Male,70.7,1.76,22.9,20.2,1,Weight Loss,77,143,165,89.9,2024-01-05,9,Cardio,1.33,6,"Arms, Chest",632,1.0,94,41,78.3,7.5,393,22.4,1,0,19
51,Female,59.5,1.64,22.0,21.9,1,Muscle Gain,51,118,143,70.8,2024-02-04,10,CrossFit,1.3,5,"Arms, Legs, Shoulders",752,2.4,82,26,82.8,8.3,663,39.7,1,1,42
39,Male,61.1,1.88,17.2,13.4,2,General Fitness,59,138,156,20.0,2024-07-17,12,Cardio,0.93,5,Legs,477,3.3,59,16,95.9,6.2,323,46.1,1,1,19
32,Female,78.5,1.7,27.2,23.8,3,Muscle Gain,56,147,168,73.6,2024-12-04,20,HIIT,0.76,6,"Shoulders, Chest",500,1.6,45,16,99.4,4.5,524,41.0,1,1,32
44,Male,79.4,1.81,24.2,23.0,1,Weight Loss,62,136,152,78.3,2024-05-18,6,Strength,1.36,4,"Arms, Back, Full Body",454,3.1,89,32,78.4,8.1,257,17.0,1,0,34
46,Female,76.7,1.7,26.5,26.2,1,Weight Loss,65,146,161,79.0,2024-12-05,18,Cardio,1.25,5,"Back, Core, Shoulders",727,1.1,87,29,74.5,5.8,596,34.7,1,0,22
22,Female,80.2,1.71,27.4,21.7,3,Muscle Gain,69,183,198,20.0,2024-12-03,20,CrossFit,1.07,3,Back,733,2.5,76,21,100.0,7.4,274,38.5,1,1,42
40,Female,60.9,1.77,19.5,16.4,2,Weight Loss,61,142,145,41.7,2024-07-03,12,HIIT,0.68,5,"Legs, Full Body",382,2.9,55,27,95.4,7.4,282,35.9,1,1,24
42,Male,105.6,1.7,36.5,37.3,3,Weight Loss,56,163,178,38.2,2024-02-25,18,Strength,1.14,5,"Back, Chest",638,2.3,76,22,100.0,4.0,466,59.7,0,1,41
32,Male,98.3,1.76,31.9,29.4,1,General Fitness,81,146,161,43.2,2024-01-10,18,Strength,0.83,5,Shoulders,423,4.5,60,18,99.9,5.4,287,46.0,1,1,45
48,Male,88.7,1.74,29.3,30.0,2,Weight Loss,89,140,153,89.8,2024-05-29,10,Cardio,1.19,5,"Shoulders, Legs",721,2.1,86,31,95.0,6.5,448,32.0,1,1,40
33,Female,67.7,1.74,22.4,18.3,1,Endurance,66,158,180,59.8,2024-11-28,7,HIIT,0.6,4,"Full Body, Chest",374,2.0,48,9,92.7,4.4,115,30.7,1,1,18
36,Male,67.3,1.68,23.9,20.8,1,Weight Loss,57,130,138,59.3,2024-07-16,8,Strength,1.46,4,"Legs, Back",525,2.7,95,26,91.6,5.7,262,31.5,1,1,34
33,Female,80.5,1.61,31.2,28.8,2,Weight Loss,79,148,161,66.0,2024-04-28,6,HIIT,0.82,2,"Core, Shoulders, Arms",560,1.9,61,19,100.0,7.1,177,12.6,1,1,23
35,Male,67.5,1.86,19.5,15.2,2,Flexibility,50,164,177,66.4,2024-07-13,19,Cardio,1.52,3,"Back, Shoulders, Chest",788,1.3,91,36,86.6,6.9,267,26.1,1,1,17
24,Male,85.6,1.64,31.7,27.4,3,Endurance,61,148,166,20.0,2024-09-17,17,Yoga,1.14,4,Legs,280,1.6,78,28,100.0,7.3,131,40.4,1,1,22
20,Male,62.9,1.85,18.4,10.5,1,Muscle Gain,58,157,170,47.1,2024-12-29,19,Strength,1.11,4,Shoulders,405,3.1,74,16,97.6,7.4,182,36.3,1,1,39
50,Female,73.2,1.56,29.9,31.2,2,Weight Loss,53,150,170,26.7,2024-02-20,9,Yoga,0.98,3,"Full Body, Arms",192,2.3,76,34,84.6,5.3,85,43.5,1,1,14
26,Female,77.5,1.76,24.9,19.7,2,Muscle Gain,62,154,188,63.0,2024-06-10,19,Cardio,0.52,3,"Full Body, Legs",330,3.9,36,17,86.4,5.7,122,36.2,1,1,27
25,Female,71.6,1.61,27.6,22.7,3,Weight Loss,56,140,143,44.2,2024-09-05,9,Cardio,0.82,3,"Legs, Shoulders",382,2.1,60,22,95.5,7.8,194,30.2,1,1,19
18,Male,92.7,1.78,29.2,23.0,1,General Fitness,65,146,170,60.3,2024-11-01,7,CrossFit,1.23,5,"Arms, Back, Legs",1108,3.1,82,30,77.8,8.5,879,47.1,1,0,47
28,Female,84.6,1.6,33.2,30.1,1,Muscle Gain,65,131,157,20.0,2024-09-29,17,Strength,0.9,4,"Arms, Core",346,2.9,61,25,76.7,6.0,204,43.1,1,0,35
21,Female,70.3,1.81,21.4,14.3,2,General Fitness,58,153,177,48.8,2024-02-15,20,Cardio,1.81,2,Shoulders,969,2.1,120,54,80.3,7.3,289,21.1,1,1,21
51,Male,73.5,1.69,25.6,26.2,2,Muscle Gain,61,145,159,77.3,2024-04-05,12,Cardio,1.38,5,"Back, Shoulders",662,1.8,91,36,89.7,7.8,419,31.8,1,1,31
45,Female,49.3,1.6,19.3,17.3,1,Muscle Gain,62,131,149,88.2,2024-04-11,17,Cardio,1.49,3,"Legs, Core",491,1.1,109,40,84.3,7.2,186,15.3,1,1,22
28,Female,60.4,1.7,20.8,15.2,3,Weight Loss,73,161,175,64.4,2024-09-13,17,HIIT,0.8,4,"Core, Shoulders, Arms",466,2.9,48,11,100.0,6.8,295,37.2,1,1,23
57,Female,74.0,1.7,25.7,27.7,1,General Fitness,63,127,143,33.3,2024-08-22,17,Strength,0.9,3,Legs,361,3.5,67,24,75.6,6.4,176,33.6,1,0,38
44,Female,86.9,1.64,32.4,32.8,3,Weight Loss,73,155,165,75.2,2024-10-14,8,HIIT,1.13,6,"Legs, Shoulders",901,1.2,77,31,95.0,9.0,854,50.0,0,1,21
31,Male,57.0,1.74,18.8,13.5,1,Endurance,70,156,175,74.5,2024-12-30,17,HIIT,0.51,2,"Chest, Arms",277,2.2,40,13,90.6,7.1,74,15.1,1,1,23
18,Male,99.0,1.85,29.0,22.7,2,Muscle Gain,70,154,161,52.7,2024-01-12,17,Yoga,1.14,5,Arms,367,2.0,80,25,89.5,7.4,247,26.0,1,1,29
57,Female,62.1,1.62,23.6,25.2,3,Muscle Gain,78,152,163,20.0,2024-01-21,19,Strength,1.4,4,"Back, Core, Arms",411,2.9,99,37,100.0,7.3,202,38.5,1,1,32
21,Male,85.8,1.87,24.6,18.2,1,Muscle Gain,53,147,157,79.1,2024-05-06,7,Strength,1.41,2,Core,537,2.2,96,29,79.0,6.2,171,24.0,1,0,39
18,Female,74.9,1.57,30.4,24.4,3,Endurance,60,159,180,38.2,2024-09-28,18,HIIT,0.74,2,"Core, Back",498,3.6,59,25,100.0,7.1,100,29.8,1,1,18
45,Female,45.0,1.76,14.6,11.7,2,Weight Loss,82,141,155,61.9,2024-06-05,18,Strength,0.65,3,"Full Body, Legs",139,2.2,49,15,100.0,6.7,40,18.9,1,1,29
59,Female,60.0,1.75,19.6,20.9,3,Muscle Gain,62,133,155,51.4,2024-06-19,12,HIIT,0.78,5,"Chest, Shoulders, Core",435,1.5,52,8,91.1,6.7,217,23.2,1,1,19
48,Female,76.4,1.65,27.9,28.3,2,Muscle Gain,45,138,166,85.8,2024-09-07,18,Strength,1.14,2,Core,455,2.1,78,25,100.0,7.3,88,8.0,1,1,28
40,Male,62.3,1.68,22.0,19.4,1,Weight Loss,62,127,159,57.5,2024-07-20,18,Cardio,2.01,5,"Back, Legs",888,2.2,136,47,93.2,6.1,763,60.3,0,1,20
40,Male,84.1,1.74,27.6,26.1,1,Muscle Gain,66,150,150,59.7,2024-03-21,17,Yoga,0.77,4,"Back, Core, Shoulders",205,2.9,54,22,77.2,5.8,131,25.9,1,0,26
43,Male,89.5,1.82,26.9,26.0,1,General Fitness,45,130,143,91.6,2024-01-10,10,Yoga,1.02,3,"Chest, Shoulders",288,2.2,66,25,83.8,7.5,101,0.9,1,1,30
42,Male,89.7,1.88,25.5,24.1,1,General Fitness,78,152,169,46.8,2024-06-26,19,HIIT,0.84,2,"Shoulders, Arms, Full Body",718,2.9,63,16,80.6,6.5,202,28.9,1,1,15
37,Male,98.0,1.79,30.7,29.2,1,Weight Loss,57,120,143,76.3,2024-12-16,21,CrossFit,0.59,6,"Arms, Core, Shoulders",475,1.9,47,17,84.8,6.7,497,34.2,1,1,41
36,Male,70.4,1.87,20.1,16.2,1,General Fitness,68,136,142,56.0,2024-06-29,8,HIIT,0.73,3,"Chest, Legs, Arms",491,2.3,50,15,100.0,5.1,226,35.1,1,1,20
34,Female,66.7,1.72,22.6,18.7,2,General Fitness,62,131,143,34.9,2024-06-30,20,Cardio,1.97,3,"Core, Chest, Full Body",1027,1.9,127,43,75.5,8.0,580,44.6,1,0,26
27,Female,71.1,1.66,25.8,21.0,3,Weight Loss,52,149,170,50.0,2024-11-16,18,CrossFit,0.57,4,Core,362,1.8,43,10,100.0,7.5,203,24.1,1,1,33
32,Male,79.7,1.76,25.8,22.1,1,Muscle Gain,54,151,171,73.8,2024-06-03,17,HIIT,0.77,3,"Legs, Back, Arms",627,3.5,56,19,89.4,7.7,242,25.4,1,1,23
18,Male,85.0,1.77,27.1,20.5,1,General Fitness,55,129,152,87.1,2024-04-30,20,HIIT,0.8,4,Arms,628,1.9,61,37,79.8,7.4,301,22.0,1,0,25
34,Female,49.2,1.67,17.6,12.7,2,Muscle Gain,75,150,173,84.5,2024-09-13,20,Cardio,1.46,2,"Core, Full Body, Shoulders",513,2.2,96,43,76.5,5.5,147,34.9,1,0,19
25,Male,69.7,1.83,20.8,14.5,1,Muscle Gain,63,132,154,54.1,2024-05-21,9,CrossFit,1.83,6,"Full Body, Shoulders",988,3.3,123,38,79.4,7.2,966,56.8,0,0,37
23,Male,106.4,1.75,34.8,30.8,1,Endurance,59,142,163,40.3,2024-02-01,11,Strength,1.31,4,Chest,759,3.1,86,30,77.9,6.4,440,45.1,1,0,37
36,Male,74.1,1.79,23.1,19.8,1,Weight Loss,55,148,168,53.6,2024-11-16,19,Strength,1.84,6,Legs,701,3.8,129,44,77.7,6.0,569,54.9,0,0,32
48,Female,70.7,1.64,26.3,26.4,3,Weight Loss,76,153,172,26.4,2024-05-11,17,Strength,1.25,3,Arms,501,2.9,93,33,100.0,7.5,255,40.4,1,1,40
44,Male,75.2,1.72,25.6,24.6,3,General Fitness,79,161,163,45.7,2024-07-17,9,Strength,1.34,3,"Arms, Full Body, Core",422,2.0,86,35,88.2,8.7,195,18.6,1,1,32
19,Female,61.1,1.65,22.5,15.2,2,Weight Loss,76,157,189,48.2,2024-01-16,21,Cardio,1.3,6,"Arms, Back, Shoulders",639,4.1,82,28,90.9,8.5,538,39.9,1,1,22
25,Male,72.2,1.77,23.1,17.3,2,General Fitness,69,173,175,69.5,2024-10-11,8,Yoga,1.07,3,"Shoulders, Full Body",227,3.0,79,24,87.3,7.6,86,18.1,1,1,17
44,Male,67.5,1.77,21.6,19.8,2,Weight Loss,67,150,161,20.0,2024-05-23,18,HIIT,0.56,4,"Arms, Core, Full Body",330,2.4,45,22,85.0,7.0,181,31.3,1,1,13
25,Male,91.3,1.78,28.7,24.0,2,Muscle Gain,52,148,166,40.3,2024-04-25,17,Strength,1.45,2,Legs,621,2.5,100,29,89.9,6.8,190,31.2,1,1,33
32,Male,71.9,1.79,22.6,18.3,2,Muscle Gain,62,147,172,40.5,2024-03-18,17,Yoga,1.08,6,Shoulders,250,2.6,72,26,90.6,6.1,189,38.8,1,1,20
40,Female,67.5,1.63,25.5,23.6,2,Flexibility,58,158,158,78.7,2024-06-23,7,Cardio,1.11,2,Legs,589,2.3,76,19,89.2,6.7,137,26.7,1,1,27
25,Female,64.5,1.67,23.1,17.3,1,General Fitness,46,142,161,37.7,2024-07-20,8,Cardio,1.01,5,"Chest, Full Body",444,1.4,69,19,93.9,7.9,294,37.6,1,1,27
36,Female,57.1,1.69,20.1,16.2,1,General Fitness,75,149,175,64.5,2024-12-02,7,Cardio,1.23,4,"Back, Legs, Core",534,3.8,85,33,78.0,8.8,303,17.7,1,0,10
21,Female,48.7,1.73,16.3,8.2,2,Muscle Gain,58,153,180,52.4,2024-03-11,19,CrossFit,1.11,2,"Shoulders, Back",486,2.5,70,21,95.1,6.2,167,28.8,1,1,24
28,Female,57.2,1.56,23.5,18.4,3,Muscle Gain,76,154,168,70.9,2024-02-14,18,Cardio,1.54,2,"Shoulders, Legs, Full Body",670,2.6,102,26,100.0,5.0,158,35.5,1,1,23
38,Female,61.0,1.62,23.4,20.6,2,Muscle Gain,73,156,173,66.9,2024-07-14,19,Strength,0.94,6,Shoulders,312,4.2,60,17,95.9,6.5,277,18.0,1,1,30
19,Female,45.0,1.68,16.0,8.0,3,Weight Loss,70,175,190,52.4,2024-09-23,18,Cardio,0.68,5,"Core, Shoulders, Legs",224,2.0,48,13,100.0,7.9,153,19.2,1,1,24
39,Male,69.1,1.83,20.6,17.5,3,Weight Loss,71,155,171,38.9,2024-12-13,7,HIIT,0.87,4,Legs,443,3.0,62,15,100.0,9.1,244,32.7,1,1,26
34,Male,92.4,1.63,34.6,33.1,1,Muscle Gain,58,142,153,23.0,2024-11-09,21,HIIT,0.78,4,Full Body,658,1.9,59,23,78.2,8.3,463,45.5,1,0,27
40,Male,120.6,1.76,38.8,39.6,2,Muscle Gain,83,142,154,59.9,2024-11-16,8,Strength,0.91,3,"Chest, Full Body, Legs",557,2.8,68,16,92.5,8.3,242,18.4,1,1,44
37,Female,59.0,1.65,21.8,18.5,2,Weight Loss,65,158,181,65.6,2024-12-17,11,Strength,1.32,4,"Chest, Core, Back",399,2.7,93,30,94.2,6.2,197,22.9,1,1,29
48,Male,52.1,1.67,18.7,17.3,3,Weight Loss,68,163,172,20.0,2024-04-26,18,HIIT,1.02,4,"Back, Arms, Full Body",521,3.1,64,23,97.1,6.2,337,54.7,0,1,14
36,Male,76.6,1.64,28.4,26.2,3,Muscle Gain,58,171,184,25.3,2024-08-01,7,HIIT,0.74,5,"Back, Legs, Arms",430,3.5,61,20,100.0,5.7,345,51.8,0,1,29
30,Female,66.8,1.61,25.6,21.4,2,Weight Loss,55,142,163,60.0,2024-05-03,7,Cardio,1.13,3,"Shoulders, Back",555,2.0,75,24,85.6,6.3,202,29.5,1,1,25
36,Female,83.5,1.69,29.3,27.2,1,Weight Loss,69,138,163,66.8,2024-10-20,20,Yoga,0.95,6,"Core, Back",220,3.6,64,19,93.6,7.9,155,20.2,1,1,28
40,Female,76.6,1.67,27.6,26.1,3,Muscle Gain,67,165,180,30.2,2024-03-19,10,CrossFit,1.77,2,Core,1041,3.7,118,35,98.9,8.6,316,34.9,1,1,35
35,Male,85.7,1.74,28.2,25.7,1,Weight Loss,57,140,146,48.5,2024-08-06,18,Strength,1.11,2,"Shoulders, Full Body, Chest",473,2.3,75,23,94.3,7.3,134,27.3,1,1,31
35,Female,59.1,1.62,22.4,18.7,3,Weight Loss,50,156,169,20.0,2024-06-08,19,HIIT,0.91,6,"Arms, Back, Shoulders",511,2.5,66,26,99.8,6.7,407,44.2,1,1,22
27,Male,67.8,1.88,19.2,13.0,3,Muscle Gain,52,180,193,77.5,2024-11-05,21,Strength,2.14,4,"Shoulders, Full Body, Chest",743,2.1,141,47,100.0,5.9,492,32.9,1,1,33
28,Male,91.7,1.91,25.3,20.6,2,Muscle Gain,76,158,177,29.0,2024-06-17,8,HIIT,0.85,3,"Back, Full Body, Legs",663,2.3,57,21,85.4,6.9,259,44.5,1,1,38
20,Male,66.8,1.76,21.5,14.2,2,General Fitness,58,158,172,65.8,2024-08-17,7,Cardio,1.18,5,"Full Body, Chest, Arms",584,1.5,80,34,73.0,7.2,444,36.5,1,0,15
